     X         I1 (Y=0.2522)     Error1      I2 (Y=0.3649)     Error2      I3 (Y=0.4692)     Error3      I4 (Y=0.5576)     Error4      I5 (Y=0.6193)     Error5      I6 (Y=0.7467)     Error6      I7 (Y=0.8707)     Error7      I8 (Y=0.9907)     Error8       I9 (Y=1.106)     Error9      I10 (Y=1.217)    Error10      I11 (Y=1.321)    Error11      I12 (Y=1.420)    Error12      I13 (Y=1.513)    Error13      I14 (Y=1.598)    Error14      I15 (Y=1.676)    Error15      I16 (Y=1.749)    Error16    
 1.21612E+001   1.93108E-005   3.62174E-005   3.90531E-005   2.59606E-005   8.45275E-005   2.13023E-005   6.15377E-005   4.00767E-005  -7.41820E-006   4.45515E-005   9.40497E-005   3.85257E-005  -1.49502E-005   1.93211E-005   1.91535E-006   2.50061E-005   3.71870E-005   2.78093E-005   9.29156E-006   2.04421E-005   9.60865E-006   2.88502E-005   4.72779E-005   3.03732E-005   9.46851E-005   3.56864E-005   1.27932E-004   6.68556E-005  -7.02909E-006   5.98729E-005  -7.63552E-005   1.31617E-004
 1.22589E+001   6.24858E-005   4.49770E-005   5.20801E-005   3.14939E-005   5.79573E-005   2.48474E-005   1.49720E-004   5.24287E-005  -2.37894E-005   5.21419E-005  -4.48886E-006   3.81770E-005  -1.29825E-005   2.33974E-005   1.80467E-005   3.14606E-005   4.48148E-005   3.40922E-005  -3.81095E-005   1.96047E-005  -5.07586E-005   2.84265E-005   3.61461E-005   3.55024E-005  -2.74204E-005   3.18112E-005  -5.80254E-005   6.29407E-005  -1.19085E-005   7.15061E-005   3.53259E-005   1.68299E-004
 1.23565E+001   5.36821E-005   3.57724E-005   6.31488E-005   2.54157E-005   2.68938E-005   1.91630E-005   8.87638E-005   3.96457E-005   6.30029E-005   4.73314E-005   2.38669E-005   3.25706E-005  -4.00735E-005   1.65493E-005   1.84147E-005   2.52123E-005   1.30119E-005   2.49791E-005   5.14632E-007   1.89914E-005   3.90955E-005   2.98935E-005   5.82902E-005   3.00019E-005   3.26117E-005   3.01604E-005   5.21450E-005   5.90494E-005  -2.62868E-005   5.62128E-005   3.95758E-005   1.35033E-004
 1.24542E+001   7.11105E-005   4.19759E-005   1.95616E-005   2.85030E-005   2.41495E-005   2.21200E-005   7.24928E-006   4.20332E-005  -1.74919E-005   4.88357E-005   1.00562E-005   3.66102E-005   1.65481E-005   2.41479E-005   3.06530E-006   2.79537E-005   1.87586E-005   2.94384E-005  -1.03854E-006   2.18545E-005   3.44731E-005   3.42536E-005  -6.47881E-006   2.90830E-005   1.74243E-005   3.36423E-005  -3.88035E-005   6.02091E-005   2.33785E-007   6.72853E-005   2.69142E-004   1.74241E-004
 1.25519E+001   1.06880E-004   4.03692E-005   2.73569E-005   2.68734E-005  -1.58878E-006   2.00454E-005   7.41449E-005   4.24243E-005   8.60449E-006   4.76639E-005   2.17481E-005   3.52056E-005   2.41527E-006   2.15588E-005  -5.71760E-005   2.09491E-005  -9.65845E-006   2.51606E-005   2.40060E-005   2.25298E-005   3.04142E-005   3.17966E-005   4.04602E-005   3.12156E-005   2.62799E-005   3.22512E-005   6.86922E-005   6.54269E-005   2.02641E-005   6.45682E-005  -2.76131E-006   1.43279E-004
 1.26496E+001  -1.25199E-006   3.40274E-005   7.41661E-006   2.42109E-005  -1.11243E-005   1.81009E-005   7.31797E-005   3.87773E-005  -2.25497E-005   4.15208E-005   6.84291E-005   3.52854E-005  -1.99125E-005   1.80576E-005   1.50569E-005   2.48147E-005  -2.47387E-005   2.17438E-005   1.24468E-005   1.97700E-005  -2.74904E-005   2.46070E-005   2.09054E-005   2.71089E-005  -1.98639E-006   2.73576E-005   1.80077E-005   5.61221E-005  -3.36776E-005   5.52710E-005   1.16336E-004   1.39439E-004
 1.27473E+001   9.64167E-005   4.42136E-005   2.77364E-005   2.96583E-005   2.05801E-005   2.27710E-005   7.16995E-005   4.66902E-005   6.75030E-006   5.24417E-005   7.91398E-005   4.33560E-005   2.43242E-005   2.56047E-005  -1.88465E-005   2.69417E-005   7.04277E-005   3.48040E-005   4.68936E-005   2.67581E-005   4.45759E-005   3.62824E-005  -3.66989E-005   2.68790E-005   1.98905E-005   3.50146E-005  -1.71245E-006   6.58412E-005  -6.10843E-005   6.41991E-005   1.39720E-004   1.70059E-004
 1.28449E+001   1.50616E-004   4.05114E-005   3.36072E-005   2.62995E-005   1.70872E-005   2.00126E-005   9.67160E-005   4.22779E-005   5.74464E-005   4.97129E-005  -3.47989E-005   2.98450E-005  -3.61545E-005   1.78184E-005  -1.13768E-005   2.43868E-005  -7.70879E-006   2.46745E-005  -6.30991E-006   1.95009E-005   3.95553E-005   3.16626E-005   2.16126E-005   2.89190E-005  -1.27987E-005   2.81981E-005   8.03642E-008   5.82728E-005  -1.86647E-005   5.99926E-005  -2.43029E-005   1.37878E-004
 1.29426E+001   1.08578E-004   3.68630E-005   5.17799E-005   2.49593E-005  -3.32781E-006   1.82364E-005   7.44192E-005   3.87046E-005  -9.06443E-007   4.28412E-005   6.28985E-005   3.48271E-005   1.05650E-005   2.02333E-005   7.54357E-006   2.42097E-005  -1.38541E-005   2.25957E-005   3.83415E-005   2.15475E-005   2.99620E-005   2.89681E-005   3.66878E-005   2.81984E-005   5.76463E-005   3.16261E-005   1.10325E-004   6.25744E-005   1.31362E-005   5.83960E-005   1.69117E-004   1.42536E-004
 1.30403E+001   3.15085E-005   4.17397E-005   6.71439E-005   3.02559E-005   4.53164E-005   2.32670E-005   2.04466E-004   5.22664E-005   1.15658E-005   5.23329E-005   6.31409E-005   4.17747E-005   2.66566E-005   2.55596E-005  -1.03592E-005   2.74564E-005   1.90996E-005   3.02004E-005   4.92391E-005   2.67109E-005  -5.48336E-006   3.15398E-005  -1.40512E-005   2.90227E-005  -1.31449E-005   3.16076E-005   7.06306E-006   6.60472E-005  -5.27984E-005   6.43258E-005   1.55793E-004   1.69815E-004
 1.31380E+001   3.50433E-005   3.71737E-005   4.18109E-005   2.63766E-005   2.94205E-005   2.02635E-005   1.10231E-004   4.26969E-005   2.23148E-005   4.72182E-005   3.38814E-005   3.50594E-005  -2.10898E-005   1.90636E-005  -1.64794E-005   2.38992E-005   3.80616E-005   2.82872E-005  -1.05436E-005   1.90740E-005   3.78906E-005   3.14352E-005   7.60972E-005   3.29345E-005   4.43781E-005   3.26920E-005   5.51420E-005   6.24899E-005  -7.63205E-005   5.52504E-005   3.96191E-004   1.66972E-004
 1.32357E+001   6.42675E-005   3.57206E-005   3.10668E-005   2.45882E-005   6.46223E-006   1.84870E-005   6.91251E-005   3.85119E-005  -5.14287E-005   3.93698E-005   1.02413E-005   3.13199E-005   2.40988E-006   1.96689E-005   3.18684E-005   2.58857E-005   6.18385E-005   2.82221E-005   9.26207E-006   1.94778E-005   3.86241E-005   2.95954E-005   2.05642E-005   2.70100E-005   1.49646E-005   2.85883E-005   1.11151E-004   6.26633E-005   3.80426E-005   6.01113E-005   2.46720E-004   1.47662E-004
 1.33333E+001   2.21665E-005   4.14043E-005   3.87250E-005   2.96115E-005   2.44624E-005   2.26596E-005   1.00855E-004   4.76356E-005   5.48637E-005   5.55866E-005   7.75832E-005   4.28542E-005   1.14747E-005   2.43154E-005  -1.91243E-005   2.66299E-005   1.47670E-005   2.97920E-005   1.63414E-005   2.39573E-005  -1.02573E-005   3.10576E-005   2.26584E-005   3.25387E-005  -5.73342E-006   3.22993E-005   2.18456E-005   6.73632E-005   6.58134E-005   7.41829E-005   5.35495E-005   1.61319E-004
 1.34310E+001   7.92467E-005   3.79674E-005   3.32529E-005   2.58793E-005  -1.23088E-005   1.89240E-005   6.54413E-005   4.03349E-005  -8.59166E-006   4.44756E-005  -3.01550E-005   2.97146E-005  -1.72482E-005   1.91102E-005   1.11009E-005   2.57164E-005   4.65811E-005   2.85993E-005   4.58000E-005   2.32159E-005  -3.60791E-005   2.49529E-005   4.81495E-005   3.05494E-005   5.92932E-006   2.93120E-005   6.52570E-005   6.25218E-005   1.05574E-004   6.78086E-005   1.20058E-004   1.46456E-004
 1.35287E+001   7.85547E-005   3.54689E-005   5.95189E-005   2.46696E-005   4.69665E-005   1.91173E-005   9.94365E-006   3.54038E-005  -2.81066E-006   4.19510E-005   2.13586E-005   3.15309E-005   1.50381E-005   2.01903E-005   6.41658E-006   2.37066E-005   2.61124E-005   2.52816E-005   2.53481E-005   2.03032E-005   3.64194E-005   2.89393E-005   1.48584E-005   2.61023E-005   2.59122E-005   2.88919E-005   1.42390E-005   5.46778E-005   1.20385E-004   6.42934E-005   1.23299E-005   1.29409E-004
 1.36264E+001   6.84573E-005   4.38884E-005   6.23909E-006   2.95224E-005  -9.72546E-006   2.21279E-005  -3.54898E-006   4.34100E-005  -3.35617E-005   4.96882E-005   5.50974E-005   4.21040E-005   4.65267E-005   2.77181E-005   2.17157E-005   3.08752E-005  -9.19178E-006   2.81223E-005  -1.80891E-006   2.27906E-005   6.97418E-005   3.88855E-005   6.53934E-005   3.70922E-005   2.49342E-005   3.59317E-005   1.97037E-005   6.86827E-005   4.72008E-005   7.43735E-005   1.72742E-004   1.75049E-004
 1.37241E+001   1.81304E-004   3.96741E-005   5.86916E-005   2.56947E-005   1.96959E-005   1.92518E-005   8.83716E-005   4.02384E-005  -2.37943E-005   4.22477E-005   4.58481E-005   3.45698E-005  -1.69387E-005   1.86371E-005   4.27144E-005   2.72509E-005  -1.10201E-005   2.33558E-005   2.21284E-005   2.09211E-005   1.41400E-006   2.74874E-005  -5.55925E-006   2.55090E-005   4.75617E-005   3.17139E-005   9.04274E-005   6.27480E-005   8.89598E-005   6.49744E-005   2.10889E-004   1.48919E-004
 1.38217E+001   8.07986E-005   3.80632E-005   1.86860E-006   2.52855E-005  -5.40538E-006   1.91351E-005   9.77270E-005   4.17534E-005  -5.24788E-005   4.12804E-005   3.47834E-005   3.47545E-005   2.39547E-005   2.22712E-005  -3.46256E-005   2.20779E-005   2.58946E-005   2.70682E-005   2.64338E-005   2.18332E-005  -3.26813E-006   2.78718E-005   2.55344E-005   2.88337E-005  -3.71458E-005   2.55635E-005   3.75244E-005   6.04534E-005  -1.29111E-006   6.04011E-005   1.64766E-004   1.49853E-004
 1.39194E+001   1.98583E-005   3.87275E-005   5.38943E-005   2.80730E-005   3.28145E-005   2.14663E-005   5.02326E-005   4.23808E-005  -6.98941E-005   4.25180E-005   6.00610E-005   3.89651E-005  -1.36284E-005   2.07123E-005  -4.59575E-005   2.24337E-005   1.81191E-005   2.82176E-005  -4.54185E-006   2.06378E-005   6.15448E-006   3.05481E-005   4.20879E-005   3.21501E-005  -1.08532E-005   2.97818E-005   4.05221E-005   6.47348E-005  -3.26207E-005   6.18448E-005   3.31619E-005   1.49549E-004
 1.40171E+001   4.50533E-006   3.45698E-005   4.52291E-005   2.52144E-005   5.00382E-005   1.98254E-005   7.22945E-005   3.92386E-005  -4.90122E-005   4.00181E-005  -2.24426E-006   3.08439E-005  -2.67433E-006   1.95666E-005   1.98007E-005   2.54516E-005   3.98245E-005   2.71425E-005   8.93823E-006   1.97385E-005   1.79308E-005   2.85286E-005   8.45241E-005   3.20691E-005   1.89854E-005   2.93221E-005   7.05480E-006   5.59054E-005   6.05599E-005   6.25392E-005   4.51057E-005   1.36069E-004
 1.41148E+001   1.19198E-004   4.34316E-005   1.09343E-005   2.82572E-005   3.07086E-005   2.22759E-005  -2.35074E-005   4.03418E-005   3.79432E-005   5.29951E-005   8.25118E-005   4.22158E-005   1.59355E-005   2.40803E-005   6.85789E-005   3.30243E-005   6.34203E-005   3.31598E-005  -1.54289E-005   2.04114E-005  -2.11567E-006   3.10259E-005   5.85252E-005   3.48323E-005   1.46469E-005   3.33604E-005   1.67586E-004   7.77391E-005  -1.25087E-005   6.60669E-005   2.42200E-004   1.72356E-004
 1.42125E+001   5.33013E-005   3.57250E-005   6.71295E-006   2.43138E-005   9.74255E-006   1.87120E-005   3.50391E-005   3.74284E-005   3.06920E-005   4.52869E-005   3.23247E-005   3.31392E-005   2.50872E-005   2.14232E-005   3.61947E-006   2.41271E-005  -1.30791E-005   2.28158E-005   4.52556E-006   1.92685E-005  -2.70930E-005   2.47002E-005   1.77857E-005   2.70288E-005   5.71711E-005   3.19342E-005   1.21453E-005   5.59562E-005   1.38496E-005   5.89321E-005  -1.21884E-004   1.22501E-004
 1.43101E+001   1.00986E-004   3.70748E-005   7.39597E-005   2.56316E-005   1.06077E-005   1.87565E-005   4.68653E-005   3.79857E-005  -2.44526E-005   4.15808E-005   2.13003E-005   3.24106E-005   1.22694E-005   2.05605E-005   9.26197E-006   2.45710E-005   1.23310E-005   2.49330E-005  -8.99457E-008   1.89216E-005   4.41610E-005   3.03243E-005  -1.88879E-005   2.39732E-005   3.72434E-005   3.05560E-005  -1.25303E-006   5.49488E-005   1.36623E-004   6.71753E-005   1.25617E-004   1.41137E-004
 1.44078E+001   8.34774E-005   4.19597E-005   2.16913E-005   2.82351E-005   5.42004E-005   2.27326E-005   1.57185E-004   4.86505E-005   2.29986E-005   5.13991E-005  -2.13267E-005   3.34638E-005  -2.63937E-005   2.01393E-005  -2.37832E-006   2.71680E-005  -3.54395E-005   2.38387E-005   5.32397E-006   2.21848E-005   9.88153E-006   3.18272E-005  -5.50674E-005   2.34261E-005   2.10314E-005   3.36293E-005  -2.08133E-005   6.11189E-005  -8.86649E-005   5.86305E-005   1.64948E-004   1.64935E-004
 1.45055E+001   7.93242E-005   3.60503E-005   6.05730E-005   2.50722E-005   5.70470E-006   1.84009E-005   5.45429E-005   3.78504E-005   1.83827E-006   4.28782E-005   5.11788E-006   3.08470E-005   7.78308E-006   1.99895E-005  -3.13023E-005   2.11239E-005  -1.03275E-006   2.35554E-005   7.73005E-006   1.93066E-005  -9.45202E-006   2.58844E-005   1.36807E-005   2.64132E-005   3.03718E-005   2.96871E-005   7.40003E-005   6.00292E-005   7.22546E-005   6.22730E-005   1.91772E-004   1.43974E-004
 1.46032E+001   3.96053E-005   3.50680E-005   4.05328E-005   2.47708E-005   3.31844E-005   1.91452E-005   7.10742E-005   3.86611E-005  -1.39239E-006   4.27905E-005  -1.60360E-005   2.93356E-005  -2.30310E-005   1.76788E-005   8.80774E-006   2.43130E-005   3.13797E-005   2.61677E-005  -1.55371E-005   1.74478E-005   5.18933E-005   3.06121E-005   6.53171E-006   2.59155E-005   5.26574E-006   2.78396E-005   4.20991E-005   5.78384E-005  -2.35747E-005   5.57361E-005   6.36522E-005   1.35485E-004
 1.47009E+001   8.96806E-006   3.92100E-005   7.89460E-005   2.92352E-005  -6.81051E-006   2.07941E-005   1.37824E-005   4.15205E-005  -1.26319E-004   3.79409E-005   4.40941E-005   3.86525E-005  -1.92105E-005   2.06220E-005   2.00567E-005   2.88047E-005   9.26040E-005   3.48599E-005   1.65640E-005   2.29891E-005   5.95837E-005   3.57207E-005   6.42508E-006   2.97043E-005   3.15050E-005   3.42494E-005   2.38778E-005   6.47060E-005   1.07041E-004   7.42494E-005  -2.26957E-005   1.48016E-004
 1.47985E+001   7.73230E-005   3.57173E-005   3.53935E-005   2.43991E-005   1.59715E-005   1.85100E-005   1.09827E-004   3.98072E-005  -4.51049E-005   3.92093E-005   1.81475E-005   3.15429E-005   2.17214E-005   2.08108E-005   3.52609E-006   2.36575E-005   2.55216E-005   2.54499E-005   1.63699E-005   1.98157E-005   7.13850E-006   2.69959E-005  -7.72502E-006   2.44342E-005   5.16492E-005   3.10040E-005   1.68014E-004   6.60696E-005  -4.36820E-005   5.35877E-005  -4.27025E-005   1.26126E-004
 1.48962E+001   3.39294E-005   3.48581E-005   3.03445E-005   2.45394E-005   2.29800E-005   1.88659E-005  -5.52864E-006   3.52959E-005   1.63625E-005   4.39293E-005   3.89849E-005   3.33114E-005   2.78965E-007   1.94718E-005   5.13715E-005   2.72063E-005   8.03013E-006   2.43300E-005   8.80257E-006   1.94234E-005  -1.23131E-005   2.56867E-005   2.78676E-005   2.75762E-005   1.86925E-005   2.88540E-005   2.45809E-005   5.64059E-005   1.26002E-004   6.58650E-005  -1.41539E-005   1.29553E-004
 1.49939E+001   1.59124E-005   3.29627E-005   4.45391E-005   2.38151E-005   2.61245E-005   1.81830E-005   6.31386E-005   3.67490E-005   3.77469E-005   4.35200E-005   3.52072E-005   3.17312E-005  -1.92370E-005   1.72239E-005   2.71961E-005   2.45625E-005   5.19512E-005   2.65306E-005  -8.02152E-006   1.73286E-005  -1.85980E-005   2.41321E-005   7.82838E-006   2.49389E-005  -1.04614E-005   2.54338E-005   4.92001E-005   5.59654E-005   1.36312E-004   6.38775E-005   9.12314E-005   1.31764E-004
 1.50916E+001   6.14539E-005   4.13494E-005   8.28644E-006   2.79809E-005   2.76025E-005   2.20296E-005   5.88712E-005   4.42240E-005  -2.60907E-005   4.75694E-005   8.74875E-005   4.23666E-005   3.30919E-006   2.28590E-005   1.98289E-005   2.90976E-005   3.53866E-005   3.06808E-005   1.17551E-005   2.28103E-005  -9.85906E-006   3.00438E-005   7.94441E-005   3.63463E-005   6.54400E-006   3.23815E-005   9.26444E-005   7.13841E-005  -3.70488E-005   6.33976E-005   2.36778E-004   1.70948E-004
 1.51893E+001  -3.63343E-005   3.36083E-005   3.29705E-005   2.51900E-005   1.52499E-005   1.91276E-005   8.14156E-006   3.67822E-005   3.01038E-005   4.59369E-005  -9.22877E-006   3.05354E-005  -7.07801E-006   1.93709E-005   1.52229E-005   2.53477E-005   2.95740E-005   2.66413E-005  -6.07565E-006   1.86635E-005   2.42520E-005   2.92753E-005   8.34942E-005   3.23771E-005   1.79107E-006   2.81872E-005   2.78552E-005   5.80477E-005   4.33022E-005   6.19136E-005   1.76799E-005   1.35137E-004
 1.52869E+001   3.26381E-005   3.32409E-005   3.59789E-005   2.35293E-005   1.30938E-005   1.77714E-005   5.59937E-005   3.62690E-005  -4.42318E-005   3.78291E-005   1.34785E-005   3.00819E-005  -6.83546E-007   1.85135E-005   1.03766E-005   2.32858E-005   2.26089E-005   2.43252E-005   2.52948E-005   1.97463E-005   2.05802E-005   2.70192E-005   3.09575E-005   2.65678E-005   3.02349E-005   2.83968E-005   1.57179E-005   5.31782E-005  -3.34967E-005   5.23717E-005   1.06743E-004   1.32125E-004
 1.53846E+001   3.11942E-005   3.41874E-005  -2.90296E-005   2.29489E-005   3.41570E-005   1.88208E-005   6.21190E-005   3.76089E-005  -5.99102E-005   3.77536E-005  -2.98043E-005   2.76636E-005  -5.88423E-006   1.86680E-005   8.13650E-006   2.38150E-005   1.88260E-005   2.47626E-005  -1.26037E-005   1.73474E-005  -2.52651E-005   2.41200E-005   6.43533E-005   2.98031E-005   1.77335E-005   2.82988E-005   8.33866E-005   5.98573E-005  -6.50200E-005   5.14724E-005  -5.53022E-005   1.24139E-004
 1.54823E+001   3.98035E-005   3.31657E-005   7.22568E-005   2.40016E-005   5.25687E-005   1.85612E-005   7.32203E-005   3.66779E-005  -6.51767E-005   3.59581E-005   1.76366E-005   3.01289E-005  -2.44753E-005   1.65524E-005  -5.80945E-006   2.19354E-005  -9.52829E-006   2.16390E-005   4.17594E-005   2.07280E-005   1.26680E-005   2.62235E-005   6.57411E-005   2.88153E-005  -2.46017E-006   2.57121E-005   8.81320E-005   5.80047E-005  -1.03191E-005   5.35788E-005   1.70900E-005   1.24838E-004
 1.55800E+001   4.09471E-005   3.44157E-005  -3.15756E-005   2.28627E-005   3.26456E-005   1.87596E-005   3.52999E-005   3.64271E-005   6.78613E-005   4.64334E-005  -2.46173E-005   2.80349E-005  -2.25197E-005   1.73227E-005  -1.56372E-005   2.19777E-005   1.55109E-005   2.44745E-005   3.24352E-005   2.08327E-005   8.90674E-006   2.68943E-005   1.89790E-005   2.64029E-005   3.57977E-005   2.96261E-005   1.45085E-004   6.40960E-005  -1.36934E-004   4.53297E-005   1.01011E-004   1.35494E-004
 1.56777E+001   4.32622E-005   3.31796E-005   4.77805E-005   2.35002E-005   7.76161E-006   1.74536E-005   3.68760E-005   3.51184E-005   8.89694E-006   4.10108E-005   3.13670E-007   2.88328E-005  -8.92710E-006   1.77100E-005  -9.47791E-006   2.16102E-005  -4.53539E-005   1.84123E-005   3.84913E-005   2.04611E-005  -2.29220E-005   2.33626E-005   4.18117E-005   2.70908E-005   1.32454E-005   2.68609E-005   8.67811E-005   5.77761E-005  -4.91980E-005   5.06291E-005   3.21819E-005   1.25608E-004
 1.57753E+001   1.43669E-004   3.70432E-005  -3.45377E-006   2.33313E-005   6.42855E-006   1.80315E-005   6.90177E-005   3.77066E-005   5.57297E-005   4.55014E-005   4.22930E-005   3.28356E-005   5.78418E-006   1.94331E-005   1.88465E-005   2.44579E-005   1.52770E-005   2.43610E-005   5.49421E-006   1.87351E-005   8.67810E-006   2.67696E-005   1.45659E-005   2.59498E-005   9.35508E-006   2.74982E-005  -1.08123E-005   5.23270E-005  -3.13991E-005   5.37527E-005  -1.67459E-004   1.14437E-004
 1.58730E+001   4.10247E-005   3.29501E-005   3.79894E-005   2.32004E-005   2.64963E-005   1.78147E-005   3.77384E-005   3.49770E-005   5.22011E-005   4.35271E-005   9.12254E-006   2.93089E-005  -1.64462E-005   1.70407E-005  -3.79132E-005   1.92511E-005   2.57795E-005   2.41947E-005   1.39012E-005   1.86369E-005   5.51574E-005   2.90211E-005   3.48392E-006   2.40715E-005   2.16886E-005   2.73540E-005   9.52722E-005   5.80943E-005   1.24904E-004   6.19869E-005  -3.64832E-005   1.19994E-004
 1.59707E+001   5.09394E-005   3.34342E-005   7.05056E-005   2.39494E-005   1.05754E-005   1.75454E-005   9.77710E-005   3.76205E-005  -3.25122E-006   4.02611E-005   1.54534E-005   2.99482E-005   5.94326E-006   1.88112E-005  -3.02941E-005   2.00108E-005   2.39472E-005   2.42170E-005   1.24371E-005   1.86497E-005  -3.27781E-005   2.25396E-005   3.62278E-005   2.67357E-005   2.77027E-005   2.79745E-005   7.55280E-005   5.70887E-005   8.64534E-006   5.48421E-005   1.15001E-004   1.31538E-004
 1.60684E+001   4.88189E-005   2.99786E-005   1.23665E-005   2.05419E-005   4.58920E-005   1.65190E-005   9.06834E-005   3.35441E-005   9.14458E-005   4.14622E-005   5.15208E-006   2.62420E-005  -2.15702E-005   1.50441E-005  -1.31274E-006   1.99720E-005   5.60619E-005   2.37868E-005   2.00139E-005   1.72515E-005   1.23247E-005   2.35074E-005   5.79427E-005   2.54002E-005  -2.30411E-006   2.30752E-005   4.98681E-006   4.65784E-005   6.22707E-005   5.24941E-005   1.76405E-004   1.21848E-004
 1.61661E+001   5.45572E-005   3.25061E-005   4.84666E-005   2.28261E-005   4.99706E-006   1.68737E-005   1.06079E-005   3.30137E-005  -1.44416E-005   3.82894E-005   1.17565E-005   2.87788E-005  -1.26090E-006   1.77324E-005   5.98458E-006   2.20660E-005  -5.19888E-006   2.12873E-005   8.25916E-006   1.77743E-005   4.91046E-005   2.79240E-005   1.88549E-005   2.46603E-005  -5.82710E-006   2.46295E-005   6.86937E-005   5.48804E-005  -1.13110E-004   4.41937E-005  -5.57034E-005   1.15678E-004
 1.62637E+001   7.36890E-005   3.01995E-005   9.63981E-006   2.02377E-005   9.91540E-006   1.55463E-005  -1.41685E-005   2.92393E-005  -3.41164E-005   3.38108E-005   6.19045E-005   2.93244E-005   1.65394E-007   1.63155E-005  -2.41016E-005   1.81740E-005   1.99986E-006   1.99902E-005  -8.45171E-006   1.50906E-005   2.21255E-005   2.38620E-005  -9.47492E-007   2.11681E-005   2.76428E-005   2.48160E-005   7.03895E-005   5.03331E-005   9.75063E-005   5.38583E-005   4.50192E-006   1.09779E-004
 1.63614E+001   4.26506E-005   2.87944E-005   2.82243E-005   2.00867E-005   4.51365E-005   1.59346E-005   3.52842E-005   3.04385E-005   3.02349E-005   3.68010E-005   7.16282E-005   2.92116E-005  -8.31556E-006   1.53982E-005   3.81205E-005   2.16493E-005  -2.46819E-005   1.75870E-005   3.23307E-005   1.74240E-005   6.62758E-005   2.59971E-005   5.62052E-005   2.44413E-005   4.25227E-005   2.51949E-005   7.03815E-006   4.50906E-005  -6.59135E-006   4.66009E-005  -6.61836E-005   1.02711E-004
 1.64591E+001   4.14802E-005   2.85985E-005   4.26428E-005   2.02034E-005   4.32465E-005   1.58039E-005   6.78933E-005   3.14275E-005  -6.91549E-005   3.05925E-005   2.55463E-005   2.64251E-005  -4.30812E-005   1.28297E-005   3.19439E-005   2.11732E-005  -2.53192E-005   1.74281E-005  -4.24803E-006   1.49531E-005   2.03554E-005   2.30800E-005   3.42354E-005   2.29398E-005   3.80588E-005   2.47773E-005   4.75261E-005   4.74910E-005   7.12862E-005   5.09108E-005   1.44894E-004   1.15185E-004
 1.65568E+001   3.28650E-005   2.84268E-005   9.52444E-006   1.96836E-005   1.33160E-005   1.51956E-005   1.11139E-005   2.94018E-005   2.85822E-005   3.65380E-005   8.60024E-005   2.98537E-005   1.52337E-005   1.67955E-005   5.27941E-006   1.95962E-005   1.25533E-005   2.01626E-005   8.49176E-006   1.58384E-005  -3.56279E-005   1.91878E-005   8.02599E-006   2.12204E-005   4.45238E-005   2.52036E-005   5.41774E-005   4.79702E-005   1.00668E-004   5.25976E-005  -2.19262E-006   1.06355E-004
 1.66545E+001   8.36634E-005   2.76199E-005   1.40364E-005   1.84230E-005   3.21752E-005   1.45411E-005   7.08071E-006   2.72726E-005   3.74279E-005   3.45294E-005  -9.88114E-006   2.26025E-005  -5.69502E-006   1.44451E-005  -7.70386E-006   1.74962E-005  -1.31958E-005   1.71165E-005   6.49489E-006   1.46450E-005   1.63112E-005   2.13048E-005  -1.34849E-005   1.83384E-005   3.22922E-005   2.27990E-005   4.98180E-005   4.44783E-005   5.65270E-006   4.39433E-005   2.00763E-004   1.10568E-004
 1.67521E+001   4.88308E-005   2.53504E-005  -7.59397E-006   1.70695E-005   7.44215E-006   1.32617E-005   6.54901E-005   2.76158E-005  -1.06111E-005   3.01769E-005   2.52069E-005   2.32646E-005  -8.52662E-006   1.34726E-005  -7.11894E-006   1.65488E-005   1.62755E-005   1.79617E-005   1.25458E-005   1.41730E-005   4.43344E-005   2.16459E-005   3.29802E-005   2.01409E-005   6.26334E-005   2.31351E-005  -4.00492E-005   3.65704E-005  -5.64795E-005   3.79984E-005   7.15998E-005   9.76341E-005
 1.68498E+001   3.73364E-005   2.47930E-005   2.89145E-005   1.73807E-005   1.96255E-005   1.33200E-005   6.03539E-005   2.71123E-005   5.79030E-005   3.31404E-005   9.03370E-006   2.21121E-005  -7.61910E-006   1.33510E-005   2.55033E-005   1.80955E-005   1.74371E-005   1.78026E-005   8.62040E-006   1.37699E-005   1.65420E-009   1.89083E-005   1.39543E-005   1.87934E-005  -8.57906E-008   1.93853E-005   3.33286E-005   4.05176E-005   1.59834E-005   4.14923E-005   3.27173E-006   9.27030E-005
 1.69475E+001   2.56239E-005   2.16247E-005  -6.63258E-006   1.48557E-005   3.38771E-005   1.19640E-005   4.47411E-005   2.34562E-005  -2.05316E-005   2.57826E-005   1.65459E-005   1.98349E-005   1.40563E-005   1.28036E-005   2.43079E-005   1.58881E-005   2.14827E-005   1.58872E-005   9.65849E-006   1.21831E-005   1.91803E-005   1.76317E-005   1.90971E-005   1.68233E-005   9.98990E-006   1.76029E-005   8.09952E-005   3.80174E-005  -1.01320E-004   3.06433E-005   2.33316E-004   9.21970E-005
 1.70452E+001   1.01669E-005   1.92046E-005   2.83842E-005   1.37748E-005   1.21910E-005   1.04515E-005   3.42672E-005   2.08489E-005  -1.11864E-005   2.35937E-005   5.24073E-006   1.73678E-005  -4.56301E-006   1.07216E-005   1.68736E-005   1.39931E-005   4.19375E-006   1.34993E-005   2.91454E-006   1.06531E-005   1.50772E-005   1.56861E-005   3.73349E-005   1.59666E-005   3.93692E-005   1.71538E-005   4.24500E-005   3.25382E-005   7.90310E-005   3.54281E-005   1.40403E-004   7.92897E-005
