     X         I1 (Y=0.3254)     Error1      I2 (Y=0.4002)     Error2      I3 (Y=0.4999)     Error3      I4 (Y=0.5963)     Error4      I5 (Y=0.6986)     Error5      I6 (Y=0.7998)     Error6      I7 (Y=0.9002)     Error7       I8 (Y=1.000)     Error8       I9 (Y=1.100)     Error9      I10 (Y=1.200)    Error10      I11 (Y=1.300)    Error11      I12 (Y=1.400)    Error12      I13 (Y=1.500)    Error13      I14 (Y=1.600)    Error14      I15 (Y=1.700)    Error15      I16 (Y=1.801)    Error16      I17 (Y=1.901)    Error17      I18 (Y=2.001)    Error18      I19 (Y=2.075)    Error19    
-2.44281E-001   5.25762E+000   3.11405E+000   1.93148E+000   1.73003E+000   3.94857E-001   1.35704E-001   3.10311E-001   9.89995E-002   3.72339E-001   1.27040E-001   4.40229E-001   1.42029E-001   5.37091E-001   1.58691E-001   5.80907E-001   1.61044E-001   6.00135E-001   1.61922E-001   6.72700E-001   1.69991E-001   6.53547E-001   1.63100E-001   5.77332E-001   1.52801E-001   7.25924E-001   1.71694E-001   6.69499E-001   1.59478E-001   6.60352E-001   1.56059E-001   6.71037E-001   1.53174E-001   5.91966E-001   1.39835E-001   6.66955E-001   1.55617E-001   7.57710E-001   1.96373E-001
-2.35665E-001   7.27087E+000   4.32454E+000   2.18647E+000   2.02101E+000   3.48817E-001   1.34204E-001   3.02712E-001   1.03815E-001   2.84220E-001   1.11359E-001   3.73618E-001   1.30721E-001   5.12201E-001   1.54716E-001   6.20783E-001   1.67072E-001   5.89489E-001   1.61450E-001   7.05464E-001   1.74413E-001   6.92510E-001   1.67929E-001   6.91224E-001   1.67286E-001   6.39861E-001   1.61031E-001   6.23638E-001   1.54297E-001   6.56000E-001   1.55685E-001   6.69337E-001   1.53050E-001   6.09430E-001   1.40937E-001   6.13904E-001   1.47802E-001   5.28529E-001   1.61379E-001
-2.27081E-001   5.68380E+000   3.26823E+000   1.73167E+000   1.68397E+000   3.30293E-001   1.30160E-001   3.48220E-001   1.09333E-001   3.39928E-001   1.20813E-001   3.93927E-001   1.34120E-001   5.15870E-001   1.54055E-001   5.52091E-001   1.61003E-001   5.47848E-001   1.57333E-001   5.90237E-001   1.59650E-001   6.64108E-001   1.64926E-001   6.79510E-001   1.66413E-001   6.93443E-001   1.68056E-001   6.91198E-001   1.62112E-001   7.61682E-001   1.68034E-001   7.10173E-001   1.57535E-001   6.72813E-001   1.48053E-001   6.74315E-001   1.54891E-001   4.74092E-001   1.55318E-001
-2.18529E-001   2.43441E+000   1.48800E+000   1.06184E+000   8.48710E-001   4.08923E-001   1.34350E-001   4.63583E-001   1.24755E-001   4.58041E-001   1.38275E-001   5.20491E-001   1.57458E-001   4.76021E-001   1.49682E-001   6.09387E-001   1.70573E-001   6.30672E-001   1.69146E-001   6.63687E-001   1.69066E-001   6.46442E-001   1.63347E-001   6.33733E-001   1.61133E-001   6.18109E-001   1.58155E-001   7.90882E-001   1.73322E-001   7.47488E-001   1.66531E-001   8.69217E-001   1.74305E-001   7.34383E-001   1.54865E-001   6.08435E-001   1.51092E-001   6.79943E-001   1.96307E-001
-2.10008E-001   2.51004E+000   1.93612E+000   1.07730E+000   1.08840E+000   4.71042E-001   1.36730E-001   4.39744E-001   1.22273E-001   5.38439E-001   1.51023E-001   5.27298E-001   1.58124E-001   6.21250E-001   1.70967E-001   7.51171E-001   1.90529E-001   6.41921E-001   1.70238E-001   6.64591E-001   1.66697E-001   6.23543E-001   1.62894E-001   5.91536E-001   1.57153E-001   7.61357E-001   1.75984E-001   8.97367E-001   1.85024E-001   7.77217E-001   1.69373E-001   7.64713E-001   1.63835E-001   7.69238E-001   1.58665E-001   6.81729E-001   1.58692E-001   7.07675E-001   1.93809E-001
-2.01519E-001   3.57465E+000   3.21301E+000   1.25125E+000   1.46139E+000   5.44112E-001   1.53077E-001   4.21736E-001   1.20147E-001   4.52608E-001   1.38173E-001   5.15962E-001   1.56244E-001   6.79726E-001   1.77883E-001   6.74080E-001   1.79220E-001   5.67277E-001   1.59622E-001   6.21502E-001   1.62126E-001   6.40398E-001   1.66145E-001   7.59502E-001   1.78237E-001   7.94030E-001   1.79704E-001   8.17009E-001   1.76359E-001   7.24352E-001   1.61965E-001   8.28939E-001   1.70955E-001   8.48826E-001   1.69504E-001   8.62483E-001   1.75307E-001   7.65760E-001   1.97609E-001
-1.93061E-001   2.11414E+000   2.02929E+000   1.18583E+000   1.16100E+000   5.44431E-001   1.59499E-001   4.37104E-001   1.23668E-001   5.08364E-001   1.47007E-001   5.86099E-001   1.67525E-001   6.25097E-001   1.70053E-001   6.81840E-001   1.76200E-001   6.87876E-001   1.75755E-001   7.49636E-001   1.82263E-001   9.20908E-001   2.00940E-001   8.19281E-001   1.85094E-001   7.71493E-001   1.74981E-001   7.38200E-001   1.69510E-001   7.22502E-001   1.62253E-001   8.10579E-001   1.69165E-001   9.21850E-001   1.77265E-001   8.40809E-001   1.75067E-001   8.22683E-001   2.05386E-001
-1.84632E-001   3.76711E+000   2.31907E+000   1.60289E+000   1.24082E+000   5.43016E-001   1.60697E-001   4.30903E-001   1.20630E-001   5.48547E-001   1.54141E-001   5.87687E-001   1.68393E-001   5.39958E-001   1.58090E-001   7.02299E-001   1.77613E-001   8.00185E-001   1.90033E-001   9.07356E-001   2.01524E-001   8.48451E-001   1.93575E-001   8.37100E-001   1.86775E-001   8.78213E-001   1.86194E-001   9.06995E-001   1.85940E-001   7.45411E-001   1.67375E-001   8.39822E-001   1.72225E-001   8.76141E-001   1.70779E-001   9.06396E-001   1.82422E-001   8.10221E-001   2.03338E-001
-1.76235E-001   6.64855E+000   3.30682E+000   2.19515E+000   1.53035E+000   5.98164E-001   1.74060E-001   3.96794E-001   1.16339E-001   4.84741E-001   1.49581E-001   6.42011E-001   1.77806E-001   6.17745E-001   1.69643E-001   6.37048E-001   1.70030E-001   7.76795E-001   1.87659E-001   7.53167E-001   1.83619E-001   7.51655E-001   1.81718E-001   8.28660E-001   1.86257E-001   9.81083E-001   1.97333E-001   9.64601E-001   1.92549E-001   8.33415E-001   1.77288E-001   9.06695E-001   1.79529E-001   8.86991E-001   1.71464E-001   8.51260E-001   1.75445E-001   8.42344E-001   2.07802E-001
-1.67869E-001   3.96204E+000   2.43393E+000   1.87772E+000   1.41231E+000   6.39344E-001   1.73051E-001   4.76599E-001   1.27754E-001   5.23910E-001   1.56658E-001   6.15736E-001   1.74733E-001   6.91333E-001   1.79342E-001   6.41489E-001   1.70614E-001   6.65287E-001   1.73599E-001   7.75111E-001   1.85448E-001   7.60526E-001   1.79960E-001   8.41284E-001   1.88071E-001   9.67963E-001   1.99897E-001   9.55314E-001   1.93122E-001   8.37258E-001   1.78345E-001   1.07763E+000   1.96250E-001   9.56275E-001   1.78211E-001   9.09947E-001   1.80400E-001   7.78264E-001   1.99924E-001
-1.59533E-001   6.04388E+000   3.16203E+000   1.97957E+000   1.48118E+000   6.30530E-001   1.62771E-001   5.17773E-001   1.31510E-001   5.85975E-001   1.65708E-001   6.35274E-001   1.77748E-001   6.31831E-001   1.72191E-001   6.21343E-001   1.68249E-001   6.93254E-001   1.77605E-001   7.84547E-001   1.86929E-001   7.93268E-001   1.83625E-001   8.45491E-001   1.89440E-001   1.00792E+000   2.06183E-001   9.65162E-001   1.95202E-001   9.12392E-001   1.87242E-001   8.87011E-001   1.79013E-001   9.12553E-001   1.74312E-001   8.65679E-001   1.78718E-001   8.80947E-001   2.16154E-001
-1.51226E-001   4.68091E+000   2.53215E+000   1.72925E+000   1.29524E+000   6.06437E-001   1.58609E-001   5.12543E-001   1.32565E-001   7.27329E-001   1.86294E-001   8.99380E-001   2.13046E-001   6.54774E-001   1.76511E-001   6.80646E-001   1.76696E-001   8.30811E-001   1.95091E-001   8.81652E-001   1.98837E-001   9.05851E-001   1.96709E-001   9.60595E-001   2.02883E-001   1.11650E+000   2.18358E-001   1.09577E+000   2.08492E-001   9.09646E-001   1.86516E-001   8.57020E-001   1.75963E-001   8.98642E-001   1.73931E-001   9.13582E-001   1.84844E-001   9.35616E-001   2.24261E-001
-1.42952E-001   2.58959E+000   1.53258E+000   1.46790E+000   8.87798E-001   6.26221E-001   1.58996E-001   6.81264E-001   1.55109E-001   7.43407E-001   1.87516E-001   8.20882E-001   2.03531E-001   7.37848E-001   1.87709E-001   9.05565E-001   2.04677E-001   8.99946E-001   2.03357E-001   1.01125E+000   2.13400E-001   1.05820E+000   2.13134E-001   1.14848E+000   2.22220E-001   1.24133E+000   2.30722E-001   1.09090E+000   2.07814E-001   1.04367E+000   1.96238E-001   1.07398E+000   1.96601E-001   1.13191E+000   1.98072E-001   1.04067E+000   1.96627E-001   9.81701E-001   2.28804E-001
-1.34705E-001   3.94255E+000   1.89062E+000   1.47212E+000   8.90298E-001   7.07682E-001   1.74437E-001   6.56760E-001   1.53834E-001   8.27798E-001   1.97353E-001   7.28493E-001   1.89013E-001   7.13967E-001   1.87246E-001   8.86027E-001   2.03502E-001   1.05702E+000   2.21205E-001   1.16229E+000   2.29958E-001   1.20183E+000   2.27774E-001   1.12595E+000   2.19936E-001   1.12141E+000   2.18877E-001   1.09955E+000   2.08503E-001   1.28036E+000   2.17389E-001   1.42779E+000   2.26523E-001   1.21720E+000   2.03532E-001   1.15294E+000   2.07295E-001   1.10487E+000   2.43366E-001
-1.26490E-001   3.42757E+000   1.65510E+000   1.63213E+000   9.24651E-001   6.81853E-001   1.69462E-001   7.89034E-001   1.67788E-001   9.25777E-001   2.08410E-001   8.95726E-001   2.09126E-001   8.10335E-001   2.00805E-001   8.87577E-001   2.05009E-001   9.99342E-001   2.15607E-001   1.21331E+000   2.35268E-001   1.07258E+000   2.15857E-001   1.14892E+000   2.21929E-001   1.26310E+000   2.31326E-001   1.41790E+000   2.36433E-001   1.58729E+000   2.44329E-001   1.64594E+000   2.43829E-001   1.48459E+000   2.24200E-001   1.36687E+000   2.26973E-001   1.39240E+000   2.74058E-001
-1.18303E-001   4.57853E+000   2.14972E+000   1.91961E+000   1.06824E+000   9.75111E-001   1.95304E-001   9.38133E-001   1.77248E-001   1.00650E+000   2.16133E-001   9.57794E-001   2.17514E-001   1.13693E+000   2.38532E-001   1.22565E+000   2.41643E-001   1.26866E+000   2.42118E-001   1.50043E+000   2.60947E-001   1.54599E+000   2.60365E-001   1.59349E+000   2.61085E-001   1.88637E+000   2.77817E-001   2.08932E+000   2.87707E-001   2.28964E+000   2.98991E-001   2.29744E+000   2.90404E-001   2.26993E+000   2.77679E-001   2.14456E+000   2.84850E-001   2.18061E+000   3.43040E-001
-1.10147E-001   4.80163E+000   2.16648E+000   2.86537E+000   1.09121E+000   2.01387E+000   2.79213E-001   1.80870E+000   2.48896E-001   1.92975E+000   2.99454E-001   2.18712E+000   3.29123E-001   2.28442E+000   3.38733E-001   2.51222E+000   3.47406E-001   2.87252E+000   3.63800E-001   3.21024E+000   3.77624E-001   3.27485E+000   3.84122E-001   3.54017E+000   3.91681E-001   3.70165E+000   3.89546E-001   4.05056E+000   4.01590E-001   4.41335E+000   4.17432E-001   4.54308E+000   4.09966E-001   4.73580E+000   4.02140E-001   4.40135E+000   4.06315E-001   4.01562E+000   4.64643E-001
-1.02019E-001   6.38740E+000   1.69171E+000   6.04603E+000   1.05100E+000   5.23411E+000   4.46035E-001   4.95587E+000   4.11669E-001   5.42718E+000   5.04380E-001   5.45035E+000   5.20751E-001   5.93725E+000   5.47967E-001   6.47234E+000   5.58406E-001   7.13141E+000   5.74293E-001   7.77899E+000   5.88484E-001   7.88806E+000   5.98220E-001   7.92490E+000   5.88303E-001   8.36705E+000   5.87246E-001   8.86697E+000   5.95743E-001   9.33785E+000   6.08354E-001   1.00052E+001   6.09490E-001   1.01096E+001   5.87797E-001   8.91133E+000   5.78299E-001   8.40638E+000   6.74268E-001
-9.39215E-002   1.57923E+001   2.55770E+000   1.46088E+001   1.48093E+000   1.27102E+001   6.89851E-001   1.21739E+001   6.42390E-001   1.24208E+001   7.60729E-001   1.31107E+001   8.03324E-001   1.36521E+001   8.27574E-001   1.43884E+001   8.38689E-001   1.61788E+001   8.71328E-001   1.69773E+001   8.71352E-001   1.68916E+001   8.74831E-001   1.66811E+001   8.52977E-001   1.73976E+001   8.52501E-001   1.79231E+001   8.52233E-001   1.92280E+001   8.73198E-001   1.96971E+001   8.52409E-001   1.94368E+001   8.14313E-001   1.68945E+001   7.94221E-001   1.63756E+001   9.43213E-001
-8.58523E-002   3.15712E+001   3.51083E+000   2.98670E+001   2.05256E+000   2.75628E+001   1.01866E+000   2.61099E+001   9.47833E-001   2.50815E+001   1.08282E+000   2.65488E+001   1.13907E+000   2.86155E+001   1.18322E+000   2.93661E+001   1.21282E+000   3.11456E+001   1.21235E+000   3.26927E+001   1.21114E+000   3.24240E+001   1.21071E+000   3.23100E+001   1.18125E+000   3.29597E+001   1.19576E+000   3.33335E+001   1.16514E+000   3.52827E+001   1.17716E+000   3.55422E+001   1.13497E+000   3.36412E+001   1.07495E+000   3.03563E+001   1.07212E+000   2.81586E+001   1.23676E+000
-7.78122E-002   5.66458E+001   4.24847E+000   5.44669E+001   2.55926E+000   5.02567E+001   1.36728E+000   4.78752E+001   1.29753E+000   4.71799E+001   1.49468E+000   4.90859E+001   1.55090E+000   5.11774E+001   1.57757E+000   5.15383E+001   1.59908E+000   5.31725E+001   1.57300E+000   5.35809E+001   1.57409E+000   5.47146E+001   1.55954E+000   5.44422E+001   1.55241E+000   5.42874E+001   1.54480E+000   5.51797E+001   1.49810E+000   5.64166E+001   1.47151E+000   5.66459E+001   1.44751E+000   5.41754E+001   1.37161E+000   4.97741E+001   1.37845E+000   4.70924E+001   1.60687E+000
-6.98013E-002   8.43939E+001   4.79084E+000   8.27078E+001   2.98200E+000   8.01982E+001   1.71432E+000   7.66232E+001   1.64929E+000   7.61884E+001   1.90691E+000   7.84205E+001   1.96463E+000   8.01535E+001   1.96897E+000   7.86259E+001   1.94565E+000   8.04587E+001   1.96277E+000   8.26301E+001   1.96843E+000   8.22631E+001   1.91638E+000   8.13288E+001   1.90338E+000   8.13349E+001   1.89737E+000   8.13868E+001   1.82115E+000   8.39665E+001   1.79646E+000   8.48035E+001   1.77631E+000   8.03107E+001   1.67574E+000   7.27625E+001   1.67580E+000   7.14693E+001   1.98890E+000
-6.18189E-002   1.16747E+002   5.65948E+000   1.16497E+002   3.53892E+000   1.14236E+002   2.04521E+000   1.11113E+002   1.99155E+000   1.09342E+002   2.28904E+000   1.09471E+002   2.32690E+000   1.11157E+002   2.31926E+000   1.11098E+002   2.31293E+000   1.14655E+002   2.35116E+000   1.16050E+002   2.34247E+000   1.13296E+002   2.25368E+000   1.13527E+002   2.25268E+000   1.13571E+002   2.24647E+000   1.13180E+002   2.15155E+000   1.16348E+002   2.11898E+000   1.16625E+002   2.08748E+000   1.11361E+002   1.97347E+000   1.02504E+002   1.98504E+000   1.00445E+002   2.35963E+000
-5.38651E-002   1.54962E+002   6.83777E+000   1.53502E+002   4.13490E+000   1.50269E+002   2.34469E+000   1.47147E+002   2.28462E+000   1.45309E+002   2.63548E+000   1.45161E+002   2.69459E+000   1.47196E+002   2.68368E+000   1.48524E+002   2.67923E+000   1.51862E+002   2.71166E+000   1.51801E+002   2.68481E+000   1.48132E+002   2.58295E+000   1.46498E+002   2.55746E+000   1.47996E+002   2.55438E+000   1.49600E+002   2.47747E+000   1.51054E+002   2.43238E+000   1.49582E+002   2.37142E+000   1.44038E+002   2.23727E+000   1.36278E+002   2.27102E+000   1.32482E+002   2.71145E+000
-4.59395E-002   1.91189E+002   7.50719E+000   1.89350E+002   4.60232E+000   1.88147E+002   2.62521E+000   1.84962E+002   2.55008E+000   1.82461E+002   2.91023E+000   1.82159E+002   3.07386E+000   1.84153E+002   3.02413E+000   1.85722E+002   3.00271E+000   1.87815E+002   3.02251E+000   1.89132E+002   3.00313E+000   1.85500E+002   2.89637E+000   1.82874E+002   2.85081E+000   1.84059E+002   2.80391E+000   1.82671E+002   2.74221E+000   1.84151E+002   2.73081E+000   1.83238E+002   2.62740E+000   1.78099E+002   2.46817E+000   1.68896E+002   2.55538E+000   1.66764E+002   3.05428E+000
-3.80425E-002   2.26645E+002   8.20313E+000   2.27348E+002   5.01264E+000   2.24889E+002   2.87056E+000   2.23108E+002   2.79779E+000   2.19180E+002   3.18870E+000   2.17139E+002   3.37008E+000   2.20585E+002   3.32435E+000   2.21163E+002   3.28475E+000   2.23004E+002   3.30146E+000   2.24232E+002   3.27682E+000   2.21405E+002   3.17062E+000   2.16935E+002   3.10584E+000   2.19978E+002   3.06128E+000   2.17089E+002   2.99506E+000   2.15163E+002   2.95754E+000   2.15729E+002   2.82494E+000   2.14195E+002   2.73488E+000   2.04425E+002   2.82865E+000   2.01488E+002   3.36557E+000
-3.01734E-002   2.61369E+002   8.59827E+000   2.60894E+002   5.28894E+000   2.59544E+002   3.08343E+000   2.57538E+002   3.00785E+000   2.53225E+002   3.43439E+000   2.52320E+002   3.64119E+000   2.55696E+002   3.58743E+000   2.55788E+002   3.54036E+000   2.55892E+002   3.54422E+000   2.57492E+002   3.51878E+000   2.55979E+002   3.41634E+000   2.49281E+002   3.33694E+000   2.52360E+002   3.28585E+000   2.49778E+002   3.21280E+000   2.48964E+002   3.17474E+000   2.50063E+002   3.04710E+000   2.46297E+002   2.94844E+000   2.38837E+002   3.05114E+000   2.35477E+002   3.60784E+000
-2.23325E-002   2.89283E+002   8.81717E+000   2.92566E+002   5.51766E+000   2.91403E+002   3.27471E+000   2.88696E+002   3.19307E+000   2.85888E+002   3.65936E+000   2.83690E+002   3.87031E+000   2.83749E+002   3.78781E+000   2.82807E+002   3.73024E+000   2.84226E+002   3.74295E+000   2.86253E+002   3.71842E+000   2.81933E+002   3.59357E+000   2.76573E+002   3.52250E+000   2.80657E+002   3.47241E+000   2.79806E+002   3.39378E+000   2.78828E+002   3.32348E+000   2.79046E+002   3.26027E+000   2.73549E+002   3.12148E+000   2.65305E+002   3.20099E+000   2.61442E+002   3.72432E+000
-1.45195E-002   3.18960E+002   9.40812E+000   3.15137E+002   5.80760E+000   3.12481E+002   3.39679E+000   3.11399E+002   3.32953E+000   3.09534E+002   3.81785E+000   3.10102E+002   4.05561E+000   3.08250E+002   3.95649E+000   3.07742E+002   3.89967E+000   3.05558E+002   3.87975E+000   3.04189E+002   3.83154E+000   3.00035E+002   3.71658E+000   2.96732E+002   3.65876E+000   2.99978E+002   3.60651E+000   3.01591E+002   3.53302E+000   3.00307E+002   3.44928E+000   3.00561E+002   3.39601E+000   2.97212E+002   3.25750E+000   2.87202E+002   3.31886E+000   2.83260E+002   3.96990E+000
-6.73422E-003   3.33120E+002   1.00321E+001   3.29158E+002   6.10041E+000   3.26750E+002   3.47895E+000   3.25797E+002   3.41467E+000   3.23487E+002   3.91195E+000   3.25128E+002   4.16084E+000   3.27073E+002   4.08443E+000   3.23006E+002   4.00380E+000   3.19839E+002   3.96013E+000   3.21134E+002   3.89026E+000   3.17276E+002   3.87029E+000   3.12251E+002   3.73588E+000   3.11569E+002   3.73178E+000   3.15911E+002   3.63954E+000   3.15243E+002   3.54206E+000   3.14782E+002   3.47714E+000   3.11170E+002   3.32843E+000   3.05271E+002   3.43858E+000   3.02416E+002   4.14797E+000
 1.02343E-003   3.38499E+002   1.03370E+001   3.33463E+002   6.21648E+000   3.33897E+002   3.51741E+000   3.33361E+002   3.45694E+000   3.30105E+002   3.95911E+000   3.34383E+002   4.22987E+000   3.33426E+002   4.13308E+000   3.30854E+002   4.06061E+000   3.30163E+002   4.02433E+000   3.27159E+002   3.91840E+000   3.25861E+002   3.92265E+000   3.20784E+002   3.80411E+000   3.22334E+002   3.82030E+000   3.24717E+002   3.70612E+000   3.25186E+002   3.60525E+000   3.20498E+002   3.50462E+000   3.18785E+002   3.33867E+000   3.16441E+002   3.53644E+000   3.13126E+002   4.23742E+000
 8.75357E-003   3.33897E+002   9.88975E+000   3.34593E+002   6.05829E+000   3.33372E+002   3.52023E+000   3.32770E+002   3.45842E+000   3.30158E+002   3.96776E+000   3.32444E+002   4.22721E+000   3.31972E+002   4.13337E+000   3.29890E+002   4.06356E+000   3.31088E+002   4.03874E+000   3.29331E+002   3.92190E+000   3.27292E+002   3.88177E+000   3.22223E+002   3.86580E+000   3.23265E+002   3.84393E+000   3.23983E+002   3.70449E+000   3.22185E+002   3.59855E+000   3.20770E+002   3.50872E+000   3.20642E+002   3.35357E+000   3.18760E+002   3.55426E+000   3.20622E+002   4.26496E+000
 1.64564E-002   3.19550E+002   9.24761E+000   3.22991E+002   5.79132E+000   3.27088E+002   3.48894E+000   3.26008E+002   3.44146E+000   3.26771E+002   3.96610E+000   3.27720E+002   4.20684E+000   3.23522E+002   4.09979E+000   3.24968E+002   4.05258E+000   3.20052E+002   3.97907E+000   3.20473E+002   3.86779E+000   3.17844E+002   3.82318E+000   3.14400E+002   3.82582E+000   3.15072E+002   3.78795E+000   3.13854E+002   3.61838E+000   3.13316E+002   3.59668E+000   3.12610E+002   3.44671E+000   3.12066E+002   3.34380E+000   3.13659E+002   3.51849E+000   3.15089E+002   4.13652E+000
 2.41319E-002   3.04027E+002   9.08891E+000   3.09119E+002   5.66987E+000   3.11935E+002   3.40435E+000   3.14738E+002   3.38163E+000   3.17035E+002   3.97960E+000   3.12228E+002   4.07224E+000   3.09941E+002   4.08657E+000   3.08380E+002   3.97058E+000   3.05458E+002   3.88780E+000   3.02542E+002   3.77448E+000   3.00159E+002   3.73193E+000   2.98789E+002   3.72087E+000   3.00132E+002   3.64458E+000   2.98926E+002   3.56223E+000   2.98579E+002   3.52532E+000   2.96589E+002   3.36918E+000   2.98230E+002   3.27676E+000   3.02715E+002   3.44520E+000   3.02142E+002   4.13892E+000
 3.17803E-002   2.81856E+002   9.04483E+000   2.88636E+002   5.57778E+000   2.90352E+002   3.28659E+000   2.93146E+002   3.27670E+000   2.98290E+002   3.87846E+000   2.93472E+002   3.95585E+000   2.90656E+002   3.97678E+000   2.88725E+002   3.84456E+000   2.83482E+002   3.69972E+000   2.80615E+002   3.69516E+000   2.79441E+002   3.62643E+000   2.76067E+002   3.57645E+000   2.79929E+002   3.51684E+000   2.80309E+002   3.44827E+000   2.75785E+002   3.35773E+000   2.73419E+002   3.27490E+000   2.75897E+002   3.16482E+000   2.84266E+002   3.35472E+000   2.87746E+002   4.08685E+000
